Bug_Id,File,Filenames_Store_File,Stored
53,net/gsantner/opoc/format/markdown/SimpleMarkdownParser.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,net/gsantner/opoc/format/plaintext/PlainTextStuff.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,net/gsantner/opoc/format/todotxt/SttCommander.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,net/gsantner/opoc/format/todotxt/SttTask.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,net/gsantner/opoc/format/todotxt/extension/SttTaskParserInfoExtension.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,net/gsantner/opoc/format/todotxt/extension/SttTaskWithParserInfo.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,net/gsantner/opoc/preference/FontPreferenceCompat.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,net/gsantner/opoc/preference/GsPreferenceFragmentCompat.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,net/gsantner/opoc/preference/LanguagePreferenceCompat.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,net/gsantner/opoc/preference/MapPropertyBackend.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,net/gsantner/opoc/preference/PropertyBackend.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,net/gsantner/opoc/preference/SharedPreferencesPropertyBackend.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,net/gsantner/opoc/ui/AndroidSpinnerOnItemSelectedAdapter.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,net/gsantner/opoc/ui/AudioRecordOmDialog.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,net/gsantner/opoc/ui/FilesystemViewerAdapter.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,net/gsantner/opoc/ui/FilesystemViewerData.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,net/gsantner/opoc/ui/FilesystemViewerDialog.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,net/gsantner/opoc/ui/FilesystemViewerFragment.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,net/gsantner/opoc/ui/LinearSplitLayout.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,net/gsantner/opoc/ui/MenuItemIdDummy.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,net/gsantner/opoc/ui/SearchOrCustomTextDialog.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,net/gsantner/opoc/util/ActivityUtils.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,net/gsantner/opoc/util/Callback.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,net/gsantner/opoc/util/ContextUtils.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,net/gsantner/opoc/util/CoolExperimentalStuff.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,net/gsantner/opoc/util/FileUtils.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,net/gsantner/opoc/util/NanoProfiler.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,net/gsantner/opoc/util/NetworkUtils.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,net/gsantner/opoc/util/PermissionChecker.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,net/gsantner/opoc/util/ShareUtil.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,net/gsantner/opoc/util/StringUtils.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,net/gsantner/opoc/util/TextViewUndoRedo.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,net/gsantner/markor/format/markdown/MarkdownHighlighterPatternBoldTest.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,net/gsantner/markor/format/markdown/MarkdownHighlighterPatternItalicTest.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,net/gsantner/markor/format/markdown/MarkdownHighlighterPatternListTest.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,net/gsantner/markor/format/markdown/MarkdownHighlighterPatternOrderedListTest.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,net/gsantner/markor/format/markdown/MarkdownHighlighterPatternStrikethroughTest.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,net/gsantner/markor/model/DocumentTest.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,net/gsantner/markor/model/TestPlayground.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,net/gsantner/markor/security/JavaPasswordbasedCryptionTest.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,net/gsantner/opoc/format/todotxt/SttCommanderTests.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,net/gsantner/opoc/format/todotxt/TodoTxtFileRecognitionTests.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,other/writeily/MarkdownHighlighterPatternTest.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,other/com/flask/colorpicker/ColorPickerPreference.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,other/de/stanetz/jpencconverter/JavaPasswordbasedCryption.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,other/de/stanetz/jpencconverter/PasswordStore.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,other/so/AndroidBug5497Workaround.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,other/writeily/format/markdown/WrMarkdownHeaderSpanCreator.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,other/writeily/model/WrMarkorSingleton.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,other/writeily/ui/WrConfirmDialog.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,other/writeily/ui/WrFilesystemListAdapter.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,other/writeily/ui/WrRenameDialog.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,other/writeily/widget/WrFilesWidgetFactory.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,other/writeily/widget/WrFilesWidgetService.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,other/writeily/widget/WrMarkorWidgetProvider.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
53,other/writeily/widget/WrWidgetConfigure.java,../data/FilteringBoostingFileNames/Screen-4/Corpus-All_Java_Files/Files_In_Corpus.csv,Exist
