Task,GUI Info for Filtering,GUI Info for Boosting,GUI Info for Query Expansion,GUI Info for Query Replacement,Number of Screens,Avg Best Ranks,Number of Identified Bugs,Number of identified buggy files,Hit@1,Hit@5,Hit@10,Number of hits@10,Avg Hit@10,Hit@15,Hit@20,Avg Hit@20,MRR,MAP,HIT@10 List
Filtering+Boosting,All_GUI_Component_IDs,Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,2,9.443037974683545,79,128,0.3375,0.625,0.725,58,0.5625,0.7875,0.85,0.665,0.47017031670780546,0.3985991532684382,"['2', '8', '18', '19', '117', '128', '129', '130', '135', '191', '206', '209', '1202', '1205', '1214', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '84', '159', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640']"
Filtering+Boosting,All_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,2,8.60759493670886,79,128,0.325,0.7,0.775,62,0.6,0.8,0.8625,0.6924999999999999,0.46918659809188057,0.40644948913995754,"['2', '8', '18', '19', '53', '117', '128', '129', '130', '135', '191', '206', '209', '1202', '1205', '1214', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '84', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Filtering+Boosting,All_GUI_Component_IDs,GUI_States,Interacted_GUI_Component_IDs,None,3,7.544303797468355,79,129,0.3125,0.775,0.8,64,0.6291666666666667,0.825,0.8875,0.72,0.48211740762059546,0.4205595570445121,"['2', '8', '10', '18', '19', '53', '117', '128', '129', '130', '135', '191', '206', '209', '1202', '1205', '1214', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '84', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Filtering+Boosting,All_GUI_Component_IDs,Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,3,8.632911392405063,79,129,0.3375,0.6875,0.75,60,0.5916666666666667,0.8,0.85,0.685,0.4801141012117812,0.42015388101888435,"['2', '8', '18', '19', '117', '128', '129', '130', '191', '206', '209', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '84', '159', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640']"
Filtering+Boosting,All_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,3,7.9113924050632916,79,129,0.3375,0.7125,0.8,64,0.6166666666666667,0.8375,0.875,0.7125,0.48531917714638306,0.4385472859611972,"['2', '8', '18', '19', '53', '117', '128', '129', '130', '135', '191', '206', '209', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '84', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Filtering+Boosting,All_GUI_Component_IDs,GUI_States,Interacted_GUI_Component_IDs,None,4,7.367088607594937,79,129,0.3375,0.7625,0.8125,65,0.6375000000000001,0.8375,0.9,0.73,0.4944381478825123,0.4273757430690406,"['2', '8', '10', '18', '19', '53', '117', '128', '129', '130', '135', '191', '206', '209', '256', '1202', '1205', '1214', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '84', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Filtering+Boosting,All_GUI_Component_IDs,Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,4,8.79746835443038,79,129,0.35,0.6625,0.75,60,0.5875,0.8125,0.8625,0.6875,0.48112579273424866,0.4197779280441483,"['2', '8', '18', '19', '117', '128', '129', '130', '191', '206', '209', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '84', '159', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640']"
Filtering+Boosting,All_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,4,8.430379746835444,79,129,0.35,0.65,0.7875,63,0.5958333333333333,0.8375,0.875,0.7,0.47992032112252697,0.42719984726071686,"['2', '8', '18', '19', '117', '128', '129', '130', '135', '191', '206', '209', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '84', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,GUI_States,Interacted_GUI_Component_IDs,None,2,7.6835443037974684,79,128,0.3375,0.75,0.7875,63,0.625,0.8125,0.8875,0.7150000000000001,0.5025143172772953,0.43199104621087053,"['2', '8', '10', '18', '19', '53', '117', '128', '129', '130', '135', '191', '206', '209', '1202', '1205', '1214', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '84', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,2,9.468354430379748,79,128,0.3375,0.625,0.725,58,0.5625,0.7875,0.8375,0.6625,0.47012132403381274,0.3981533351976202,"['2', '8', '18', '19', '117', '128', '129', '130', '135', '191', '206', '209', '1202', '1205', '1214', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '84', '159', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640']"
Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,2,8.632911392405063,79,128,0.325,0.7,0.775,62,0.6,0.8,0.85,0.69,0.4685318361871188,0.40593361612408446,"['2', '8', '18', '19', '53', '117', '128', '129', '130', '135', '191', '206', '209', '1202', '1205', '1214', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '84', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,All_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,2,8.784810126582279,79,128,0.4125,0.6375,0.7125,57,0.5874999999999999,0.7625,0.8875,0.6824999999999999,0.5265565217161957,0.43276196328221045,"['2', '8', '10', '18', '19', '117', '128', '129', '130', '135', '191', '209', '1202', '1205', '1214', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '84', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1645', '1406', '1640']"
Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,GUI_States,Interacted_GUI_Component_IDs,None,3,7.569620253164557,79,129,0.3125,0.775,0.8,64,0.6291666666666667,0.825,0.875,0.7175,0.48146264571583364,0.4200436840286391,"['2', '8', '10', '18', '19', '53', '117', '128', '129', '130', '135', '191', '206', '209', '1202', '1205', '1214', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '84', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,3,8.645569620253164,79,129,0.3375,0.6875,0.75,60,0.5916666666666667,0.8,0.85,0.685,0.48009487044255045,0.4196138169163201,"['2', '8', '18', '19', '117', '128', '129', '130', '191', '206', '209', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '84', '159', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640']"
Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,3,7.936708860759493,79,129,0.3375,0.7125,0.8,64,0.6166666666666667,0.8375,0.8625,0.71,0.48466441524162107,0.4380314129453242,"['2', '8', '18', '19', '53', '117', '128', '129', '130', '135', '191', '206', '209', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '84', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,All_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,3,8.405063291139241,79,129,0.4375,0.6625,0.725,58,0.6083333333333334,0.775,0.8875,0.6975,0.544656026215909,0.44950980356744974,"['2', '8', '10', '18', '19', '117', '128', '129', '130', '191', '209', '1202', '1205', '1214', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '84', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1645', '1406', '1640']"
Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,GUI_States,Interacted_GUI_Component_IDs,None,4,7.3924050632911396,79,130,0.3375,0.7625,0.8125,65,0.6375000000000001,0.8375,0.9,0.73,0.4937765981749099,0.4299780822503271,"['2', '8', '10', '18', '19', '53', '117', '128', '129', '130', '135', '191', '206', '209', '256', '1202', '1205', '1214', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '84', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,4,8.79746835443038,79,130,0.35,0.6625,0.75,60,0.5875,0.8125,0.8625,0.6875,0.48112579273424866,0.42104280899652924,"['2', '8', '18', '19', '117', '128', '129', '130', '191', '206', '209', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '84', '159', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640']"
Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,4,8.443037974683545,79,130,0.35,0.65,0.7875,63,0.5958333333333333,0.8375,0.875,0.7,0.48030043808159134,0.4296980197753367,"['2', '8', '18', '19', '117', '128', '129', '130', '135', '191', '206', '209', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '84', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,All_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,4,8.620253164556962,79,130,0.4125,0.65,0.725,58,0.5958333333333333,0.775,0.875,0.6875,0.531266760521593,0.44079358822550885,"['2', '8', '10', '18', '19', '117', '128', '129', '130', '191', '209', '1202', '1205', '1214', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '84', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1645', '1406', '1640']"
Filtering+Boosting,GUI_State_and_Interacted_GUI_Component_IDs,GUI_States,GUI_State_and_Interacted_GUI_Component_IDs,None,2,3.5555555555555554,36,37,0.2875,0.425,0.425,34,0.37916666666666665,0.425,0.4375,0.4,0.34878289473684215,0.2863870614035088,"['8', '18', '19', '53', '117', '128', '130', '135', '206', '1202', '1205', '1224', '1299', '1399', '1481', '162', '192', '199', '200', '1228', '1563', '1568', '1428', '159', '1089', '1130', '1402', '201', '1096', '1146', '1151', '1223', '1406', '1150']"
Filtering+Boosting,GUI_State_and_Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,None,2,4.805555555555555,36,37,0.225,0.375,0.4125,33,0.33749999999999997,0.4125,0.4375,0.37249999999999994,0.294172794117647,0.23177696078431373,"['8', '18', '19', '53', '117', '128', '130', '135', '206', '1202', '1205', '1224', '1299', '1399', '1481', '162', '199', '200', '1228', '1563', '1568', '1428', '159', '1089', '1130', '1402', '201', '1096', '1146', '1151', '1223', '1406', '1150']"
Filtering+Boosting,GUI_State_and_Interacted_GUI_Component_IDs,GUI_States,GUI_State_and_Interacted_GUI_Component_IDs,None,3,4.489795918367347,49,61,0.3375,0.5625,0.5625,45,0.4875,0.575,0.5875,0.5249999999999999,0.4270681511470985,0.36820135821780553,"['8', '18', '19', '53', '117', '128', '129', '130', '135', '206', '1202', '1205', '1207', '1215', '1224', '1299', '1399', '1481', '76', '160', '162', '192', '199', '200', '1228', '1563', '1568', '11', '227', '1213', '1428', '159', '275', '1089', '1130', '1402', '201', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1150']"
Filtering+Boosting,GUI_State_and_Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,None,3,5.061224489795919,49,61,0.3,0.5125,0.5625,45,0.4583333333333333,0.575,0.5875,0.5075000000000001,0.39264234539969833,0.3269441807171587,"['8', '18', '19', '53', '117', '128', '129', '130', '135', '206', '1202', '1205', '1207', '1215', '1224', '1299', '1399', '1481', '76', '160', '162', '192', '199', '200', '1228', '1563', '1568', '11', '227', '1213', '1428', '159', '275', '1089', '1130', '1402', '201', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1150']"
Filtering+Boosting,GUI_State_and_Interacted_GUI_Component_IDs,GUI_States,GUI_State_and_Interacted_GUI_Component_IDs,None,4,4.117647058823529,51,64,0.35,0.6,0.6,48,0.5166666666666666,0.6125,0.6125,0.5549999999999999,0.4496749084249084,0.38770070207570206,"['8', '18', '19', '53', '117', '128', '129', '130', '135', '206', '256', '1202', '1205', '1207', '1215', '1224', '1299', '1399', '1430', '1481', '76', '160', '162', '192', '199', '200', '1228', '1563', '1568', '11', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '201', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1150']"
Filtering+Boosting,GUI_State_and_Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,None,4,5.372549019607843,51,64,0.3125,0.5,0.575,46,0.46249999999999997,0.6,0.6125,0.5199999999999999,0.3971844699418229,0.3314959942310257,"['8', '18', '19', '117', '128', '129', '130', '135', '206', '1202', '1205', '1207', '1215', '1224', '1299', '1399', '1430', '1481', '76', '160', '162', '192', '199', '200', '1228', '1563', '1568', '11', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '201', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1150']"
Filtering+Boosting,All_GUI_Component_IDs,GUI_States,GUI_State_and_Interacted_GUI_Component_IDs,None,2,8.177215189873417,79,128,0.35,0.7375,0.7875,63,0.625,0.8125,0.8875,0.7150000000000001,0.5074403091760733,0.43719889650377863,"['2', '8', '10', '18', '19', '53', '117', '128', '129', '130', '135', '191', '206', '209', '1202', '1205', '1214', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '84', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Filtering+Boosting,All_GUI_Component_IDs,Interacted_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,None,2,10.012658227848101,79,128,0.3375,0.6125,0.7125,57,0.5541666666666667,0.7625,0.8375,0.6525,0.46510727589918666,0.39217564495744983,"['2', '8', '18', '19', '117', '128', '129', '130', '191', '206', '209', '1202', '1205', '1214', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '84', '159', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640']"
Filtering+Boosting,All_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,None,2,9.050632911392405,79,128,0.325,0.7,0.775,62,0.6,0.8,0.8625,0.6924999999999999,0.46796237582364275,0.4053681052975467,"['2', '8', '18', '19', '53', '117', '128', '129', '130', '135', '191', '206', '209', '1202', '1205', '1214', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '84', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Filtering+Boosting,All_GUI_Component_IDs,GUI_States,GUI_State_and_Interacted_GUI_Component_IDs,None,3,7.9113924050632916,79,129,0.325,0.7625,0.8,64,0.6291666666666667,0.825,0.8875,0.72,0.4855531194477547,0.4253458580843959,"['2', '8', '10', '18', '19', '53', '117', '128', '129', '130', '135', '191', '206', '209', '1202', '1205', '1214', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '84', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Filtering+Boosting,All_GUI_Component_IDs,Interacted_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,None,3,8.860759493670885,79,129,0.3375,0.675,0.75,60,0.5875,0.8125,0.8625,0.6875,0.480184487331929,0.4168019101515143,"['2', '8', '18', '19', '117', '128', '129', '130', '191', '206', '209', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '84', '159', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640']"
Filtering+Boosting,All_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,None,3,8.20253164556962,79,129,0.3375,0.7125,0.8,64,0.6166666666666667,0.8375,0.875,0.7125,0.4877058623502798,0.44075471203239314,"['2', '8', '18', '19', '53', '117', '128', '129', '130', '135', '191', '206', '209', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '84', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Filtering+Boosting,All_GUI_Component_IDs,GUI_States,GUI_State_and_Interacted_GUI_Component_IDs,None,4,7.7215189873417724,79,129,0.3375,0.7625,0.8125,65,0.6375000000000001,0.8375,0.9,0.73,0.4941238317520196,0.4316681621668478,"['2', '8', '10', '18', '19', '53', '117', '128', '129', '130', '135', '191', '206', '209', '256', '1202', '1205', '1214', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '84', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Filtering+Boosting,All_GUI_Component_IDs,Interacted_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,None,4,9.113924050632912,79,129,0.3375,0.65,0.7375,59,0.5750000000000001,0.825,0.8625,0.6824999999999999,0.4741626225224464,0.4123370682632329,"['2', '8', '18', '19', '128', '129', '130', '191', '206', '209', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '84', '159', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640']"
Filtering+Boosting,All_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,None,4,8.746835443037975,79,129,0.35,0.65,0.7875,63,0.5958333333333333,0.8375,0.875,0.7,0.4792609284601195,0.4282493723683828,"['2', '8', '18', '19', '117', '128', '129', '130', '135', '191', '206', '209', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '84', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,GUI_States,GUI_State_and_Interacted_GUI_Component_IDs,None,2,8.20253164556962,79,128,0.35,0.7375,0.7875,63,0.625,0.8125,0.8875,0.7150000000000001,0.506778759468471,0.43667623568506525,"['2', '8', '10', '18', '19', '53', '117', '128', '129', '130', '135', '191', '206', '209', '1202', '1205', '1214', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '84', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,Interacted_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,None,2,10.050632911392405,79,128,0.3375,0.6125,0.7125,57,0.5541666666666667,0.7625,0.825,0.65,0.46502197433004644,0.39169351799148416,"['2', '8', '18', '19', '117', '128', '129', '130', '191', '206', '209', '1202', '1205', '1214', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '84', '159', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640']"
Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,None,2,9.075949367088608,79,128,0.325,0.7,0.775,62,0.6,0.8,0.8625,0.6924999999999999,0.46730082611604046,0.4048454444788332,"['2', '8', '18', '19', '53', '117', '128', '129', '130', '135', '191', '206', '209', '1202', '1205', '1214', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '84', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,All_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,None,2,8.987341772151899,79,128,0.4125,0.65,0.725,58,0.5958333333333333,0.8,0.8875,0.6950000000000001,0.5246782457177246,0.43637437413436997,"['2', '8', '10', '18', '19', '117', '128', '129', '130', '191', '209', '1202', '1205', '1214', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '84', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640']"
Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,GUI_States,GUI_State_and_Interacted_GUI_Component_IDs,None,3,7.936708860759493,79,129,0.325,0.7625,0.8,64,0.6291666666666667,0.825,0.8875,0.72,0.4848952247109127,0.4248268522364427,"['2', '8', '10', '18', '19', '53', '117', '128', '129', '130', '135', '191', '206', '209', '1202', '1205', '1214', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '84', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
