Task,GUI Info for Filtering,GUI Info for Boosting,GUI Info for Query Expansion,GUI Info for Query Replacement,Number of Screens,Avg Best Ranks,Number of Identified Bugs,Number of identified buggy files,Hit@1,Hit@5,Hit@10,Number of hits@10,Avg Hit@10,Hit@15,Hit@20,Avg Hit@20,MRR,MAP,HIT@10 List
Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,GUI_States,GUI_States,None,3,9.175,80,130,0.2625,0.75,0.775,62,0.5958333333333333,0.825,0.875,0.6975,0.46750207220068596,0.4126561168950576,"['2', '8', '10', '18', '19', '44', '53', '117', '128', '130', '135', '191', '206', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,Interacted_GUI_Component_IDs,GUI_States,None,3,9.625,80,130,0.3,0.6625,0.775,62,0.5791666666666666,0.8125,0.8625,0.6824999999999999,0.4538015926133686,0.39957459018695507,"['2', '18', '19', '44', '53', '117', '128', '129', '130', '135', '191', '206', '1202', '1205', '1207', '1214', '1215', '1224', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '71', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '45', '1640', '1150']"
Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,GUI_States,None,3,8.725,80,130,0.3,0.725,0.8125,65,0.6124999999999999,0.8375,0.8875,0.7125,0.48073716249084625,0.4318357619514158,"['2', '8', '18', '19', '44', '53', '117', '128', '129', '130', '135', '191', '206', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '45', '1640', '1150']"
Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,All_GUI_Component_IDs,GUI_States,None,3,10.6375,80,130,0.225,0.6125,0.725,58,0.5208333333333334,0.775,0.85,0.6375,0.394240714831281,0.3467936599063612,"['2', '10', '18', '19', '44', '53', '117', '128', '130', '135', '191', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '92', '158', '160', '162', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '71', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,GUI_States,GUI_States,None,4,9.05,80,131,0.2625,0.75,0.7875,63,0.6,0.8375,0.875,0.7024999999999999,0.4653483240766886,0.41539053921153146,"['2', '8', '10', '18', '19', '44', '53', '117', '128', '130', '135', '191', '206', '256', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,Interacted_GUI_Component_IDs,GUI_States,None,4,9.9,80,131,0.275,0.6375,0.775,62,0.5625,0.8125,0.8625,0.6725,0.43628324979236915,0.3910237785839076,"['2', '18', '19', '44', '53', '117', '128', '129', '130', '135', '191', '206', '1202', '1205', '1207', '1214', '1215', '1224', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '71', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '45', '1640', '1150']"
Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,GUI_States,None,4,9.0375,80,131,0.275,0.7,0.8125,65,0.5958333333333333,0.8375,0.8875,0.7025,0.4579080361433375,0.41508482631317706,"['2', '8', '18', '19', '44', '53', '117', '128', '129', '130', '135', '191', '206', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '45', '1640', '1150']"
Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,All_GUI_Component_IDs,GUI_States,None,4,10.625,80,131,0.2375,0.6,0.725,58,0.5208333333333334,0.775,0.85,0.6375,0.39864040643702386,0.3479341792703242,"['2', '10', '18', '19', '44', '53', '117', '128', '130', '135', '191', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '92', '158', '160', '162', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '71', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Filtering+Boosting,GUI_State_and_Interacted_GUI_Component_IDs,GUI_States,Interacted_GUI_Component_IDs,None,2,3.189189189189189,37,38,0.2625,0.4375,0.45,36,0.3833333333333333,0.45,0.45,0.41,0.34730263157894736,0.28984923245614036,"['8', '18', '19', '53', '117', '128', '130', '135', '206', '256', '1202', '1205', '1224', '1299', '1399', '1481', '162', '192', '199', '200', '1228', '1563', '1568', '1428', '159', '1089', '1130', '1402', '201', '1096', '1146', '1151', '1223', '168', '1406', '1150']"
Filtering+Boosting,GUI_State_and_Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,2,4.4324324324324325,37,38,0.225,0.3875,0.4375,35,0.35000000000000003,0.4375,0.45,0.3875,0.3002689014202172,0.2475030022974102,"['8', '18', '19', '53', '117', '128', '130', '135', '206', '256', '1202', '1205', '1224', '1299', '1399', '1481', '162', '199', '200', '1228', '1563', '1568', '1428', '159', '1089', '1130', '1402', '201', '1096', '1146', '1151', '1223', '168', '1406', '1150']"
Filtering+Boosting,GUI_State_and_Interacted_GUI_Component_IDs,GUI_States,Interacted_GUI_Component_IDs,None,3,2.94,50,62,0.3125,0.5875,0.6125,49,0.5041666666666668,0.6125,0.6125,0.5475,0.44313596491228074,0.3787827642021721,"['8', '18', '19', '53', '117', '128', '129', '130', '135', '206', '256', '1202', '1205', '1207', '1215', '1224', '1299', '1399', '1481', '76', '160', '162', '192', '199', '200', '1228', '1563', '1568', '11', '227', '1213', '1428', '159', '275', '1089', '1130', '1402', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '45', '1150']"
Filtering+Boosting,GUI_State_and_Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,3,3.68,50,62,0.325,0.5375,0.6125,49,0.4916666666666667,0.6125,0.6125,0.54,0.41573517126148707,0.35705161340852126,"['8', '18', '19', '53', '117', '128', '129', '130', '135', '206', '256', '1202', '1205', '1207', '1215', '1224', '1299', '1399', '1481', '76', '160', '162', '192', '199', '200', '1228', '1563', '1568', '11', '227', '1213', '1428', '159', '275', '1089', '1130', '1402', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '45', '1150']"
Filtering+Boosting,GUI_State_and_Interacted_GUI_Component_IDs,GUI_States,Interacted_GUI_Component_IDs,None,4,2.8461538461538463,52,65,0.3125,0.625,0.6375,51,0.525,0.6375,0.6375,0.57,0.45230263157894735,0.39331322506075794,"['8', '18', '19', '53', '117', '128', '129', '130', '135', '206', '256', '1202', '1205', '1207', '1215', '1224', '1299', '1399', '1430', '1481', '76', '160', '162', '192', '199', '200', '1228', '1563', '1568', '11', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '45', '1150']"
Filtering+Boosting,GUI_State_and_Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,4,3.8461538461538463,52,65,0.3125,0.55,0.6375,51,0.5,0.6375,0.6375,0.555,0.41469350459482046,0.353306430639901,"['8', '18', '19', '53', '117', '128', '129', '130', '135', '206', '256', '1202', '1205', '1207', '1215', '1224', '1299', '1399', '1430', '1481', '76', '160', '162', '192', '199', '200', '1228', '1563', '1568', '11', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '45', '1150']"
Filtering+Boosting,All_GUI_Component_IDs,GUI_States,Interacted_GUI_Component_IDs,None,2,9.075,80,129,0.275,0.75,0.8,64,0.6083333333333333,0.85,0.8875,0.7125,0.46939477201667607,0.42311522320823675,"['2', '8', '10', '18', '19', '44', '53', '117', '128', '130', '135', '191', '206', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1445', '1481', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Filtering+Boosting,All_GUI_Component_IDs,Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,2,10.7,80,129,0.25,0.6,0.7375,59,0.5291666666666667,0.7875,0.825,0.64,0.40467663939553444,0.36098240637884416,"['2', '18', '19', '44', '53', '117', '128', '130', '191', '206', '256', '1073', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '92', '158', '160', '162', '199', '200', '1198', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Filtering+Boosting,All_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,2,9.5625,80,129,0.25,0.7,0.7875,63,0.5791666666666666,0.8375,0.8625,0.6875,0.4324647459953187,0.39242494169680775,"['2', '8', '18', '19', '44', '53', '117', '128', '130', '135', '191', '206', '256', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Filtering+Boosting,All_GUI_Component_IDs,GUI_States,Interacted_GUI_Component_IDs,None,3,9.025,80,130,0.275,0.75,0.8,64,0.6083333333333333,0.85,0.8875,0.7125,0.479321167220811,0.42209593110958055,"['2', '8', '10', '18', '19', '44', '53', '117', '128', '130', '135', '191', '206', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1445', '1481', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Filtering+Boosting,All_GUI_Component_IDs,Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,3,9.5875,80,130,0.3125,0.6625,0.8,64,0.5916666666666667,0.8375,0.8625,0.695,0.4622859263782277,0.41073528698238926,"['2', '18', '19', '44', '53', '117', '128', '129', '130', '135', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '45', '1640', '1150']"
Filtering+Boosting,All_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,3,8.65,80,130,0.3,0.725,0.8375,67,0.6208333333333332,0.8625,0.8875,0.7224999999999999,0.4833891042604478,0.4354281656293827,"['2', '8', '18', '19', '44', '53', '117', '128', '129', '130', '135', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '45', '1640', '1150']"
Filtering+Boosting,All_GUI_Component_IDs,GUI_States,Interacted_GUI_Component_IDs,None,4,9.075,80,130,0.2875,0.75,0.8125,65,0.6166666666666667,0.85,0.9,0.72,0.47987356565923883,0.4289781458972392,"['2', '8', '10', '18', '19', '44', '53', '117', '128', '130', '135', '191', '206', '256', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1445', '1481', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Filtering+Boosting,All_GUI_Component_IDs,Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,4,10.0,80,130,0.3,0.625,0.8,64,0.5750000000000001,0.8375,0.875,0.6875,0.45177873302878646,0.4009368644720375,"['2', '18', '19', '44', '53', '117', '128', '129', '130', '135', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '45', '1640', '1150']"
Filtering+Boosting,All_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,4,9.0625,80,130,0.3,0.6875,0.825,66,0.6041666666666666,0.8625,0.9,0.715,0.47857612788944603,0.4267484486382543,"['2', '8', '18', '19', '44', '53', '117', '128', '129', '130', '135', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '45', '1640', '1150']"
Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,GUI_States,Interacted_GUI_Component_IDs,None,2,9.1,80,129,0.275,0.75,0.8,64,0.6083333333333333,0.85,0.8875,0.7125,0.46914685417364943,0.4229329566257144,"['2', '8', '10', '18', '19', '44', '53', '117', '128', '130', '135', '191', '206', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1445', '1481', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,2,10.7,80,129,0.25,0.6,0.7375,59,0.5291666666666667,0.7875,0.825,0.64,0.40467663939553444,0.36098240637884416,"['2', '18', '19', '44', '53', '117', '128', '130', '191', '206', '256', '1073', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '92', '158', '160', '162', '199', '200', '1198', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,2,9.5875,80,129,0.25,0.7,0.7875,63,0.5791666666666666,0.8375,0.8625,0.6875,0.4322168281522922,0.39224267511428546,"['2', '8', '18', '19', '44', '53', '117', '128', '130', '135', '191', '206', '256', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,All_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,2,10.4875,80,129,0.25,0.5875,0.7375,59,0.525,0.7875,0.8625,0.6450000000000001,0.40759508256891197,0.3546123643313001,"['2', '10', '18', '19', '44', '53', '117', '128', '130', '191', '1073', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1445', '1481', '92', '158', '160', '162', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,GUI_States,Interacted_GUI_Component_IDs,None,3,9.05,80,130,0.275,0.75,0.8,64,0.6083333333333333,0.85,0.8875,0.7125,0.4790801466672905,0.42192566802571463,"['2', '8', '10', '18', '19', '44', '53', '117', '128', '130', '135', '191', '206', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1445', '1481', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,3,9.5875,80,130,0.3125,0.6625,0.8,64,0.5916666666666667,0.8375,0.8625,0.695,0.4622859263782277,0.41073528698238926,"['2', '18', '19', '44', '53', '117', '128', '129', '130', '135', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '45', '1640', '1150']"
Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,3,8.675,80,130,0.3,0.725,0.8375,67,0.6208333333333332,0.8625,0.8875,0.7224999999999999,0.4831480837069272,0.43525790254551655,"['2', '8', '18', '19', '44', '53', '117', '128', '129', '130', '135', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '45', '1640', '1150']"
Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,All_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,3,10.4375,80,130,0.2625,0.5875,0.7375,59,0.5291666666666667,0.8,0.8625,0.65,0.4206081934661148,0.3636528310559854,"['2', '10', '18', '19', '44', '53', '117', '128', '130', '135', '191', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1445', '1481', '92', '158', '160', '162', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,GUI_States,Interacted_GUI_Component_IDs,None,4,9.1,80,131,0.2875,0.75,0.8125,65,0.6166666666666667,0.85,0.9,0.72,0.47960950170032196,0.4319098394079769,"['2', '8', '10', '18', '19', '44', '53', '117', '128', '130', '135', '191', '206', '256', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1445', '1481', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,4,10.0,80,131,0.3,0.625,0.8,64,0.5750000000000001,0.8375,0.875,0.6875,0.45177873302878646,0.4015050462902193,"['2', '18', '19', '44', '53', '117', '128', '129', '130', '135', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '45', '1640', '1150']"
Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,4,9.075,80,131,0.3,0.6875,0.825,66,0.6041666666666666,0.8625,0.9,0.715,0.47935373059719577,0.4295759754823253,"['2', '8', '18', '19', '44', '53', '117', '128', '129', '130', '135', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '45', '1640', '1150']"
Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,All_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,4,10.4875,80,131,0.25,0.6,0.75,60,0.5333333333333333,0.8,0.875,0.655,0.4216560236816749,0.36994610333018896,"['2', '10', '18', '19', '44', '53', '117', '128', '130', '135', '191', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1445', '1481', '92', '158', '160', '162', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Filtering+Boosting,GUI_State_and_Interacted_GUI_Component_IDs,GUI_States,GUI_State_and_Interacted_GUI_Component_IDs,None,2,3.27027027027027,37,38,0.2625,0.4375,0.4375,35,0.37916666666666665,0.45,0.45,0.40750000000000003,0.3470905172413793,0.28651400862068965,"['8', '18', '19', '53', '117', '128', '130', '135', '206', '1202', '1205', '1224', '1299', '1399', '1481', '162', '192', '199', '200', '1228', '1563', '1568', '1428', '159', '1089', '1130', '1402', '201', '1096', '1146', '1151', '1223', '168', '1406', '1150']"
Filtering+Boosting,GUI_State_and_Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,None,2,4.594594594594595,37,38,0.2,0.3875,0.425,34,0.33749999999999997,0.4375,0.45,0.38,0.2881574364332985,0.2348725944792755,"['8', '18', '19', '53', '117', '128', '130', '135', '206', '1202', '1205', '1224', '1299', '1399', '1481', '162', '199', '200', '1228', '1563', '1568', '1428', '159', '1089', '1130', '1402', '201', '1096', '1146', '1151', '1223', '168', '1406', '1150']"
Filtering+Boosting,GUI_State_and_Interacted_GUI_Component_IDs,GUI_States,GUI_State_and_Interacted_GUI_Component_IDs,None,3,3.02,50,62,0.3,0.5875,0.6,48,0.4958333333333333,0.6125,0.6125,0.5424999999999999,0.4366738505747126,0.3766380165571976,"['8', '18', '19', '53', '117', '128', '129', '130', '135', '206', '1202', '1205', '1207', '1215', '1224', '1299', '1399', '1481', '76', '160', '162', '192', '199', '200', '1228', '1563', '1568', '11', '227', '1213', '1428', '159', '275', '1089', '1130', '1402', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '45', '1150']"
Filtering+Boosting,GUI_State_and_Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,None,3,3.74,50,62,0.3125,0.5375,0.6,48,0.48333333333333334,0.6125,0.6125,0.5349999999999999,0.4084848173856794,0.350755530987212,"['8', '18', '19', '53', '117', '128', '129', '130', '135', '206', '1202', '1205', '1207', '1215', '1224', '1299', '1399', '1481', '76', '160', '162', '192', '199', '200', '1228', '1563', '1568', '11', '227', '1213', '1428', '159', '275', '1089', '1130', '1402', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '45', '1150']"
Filtering+Boosting,GUI_State_and_Interacted_GUI_Component_IDs,GUI_States,GUI_State_and_Interacted_GUI_Component_IDs,None,4,2.923076923076923,52,65,0.275,0.625,0.6375,51,0.5125000000000001,0.6375,0.6375,0.5625,0.43354885057471265,0.38051743574911673,"['8', '18', '19', '53', '117', '128', '129', '130', '135', '206', '256', '1202', '1205', '1207', '1215', '1224', '1299', '1399', '1430', '1481', '76', '160', '162', '192', '199', '200', '1228', '1563', '1568', '11', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '45', '1150']"
Filtering+Boosting,GUI_State_and_Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,None,4,3.923076923076923,52,65,0.2875,0.55,0.625,50,0.4875,0.6375,0.6375,0.5475,0.40051237316323524,0.34543857363900465,"['8', '18', '19', '53', '117', '128', '129', '130', '135', '206', '1202', '1205', '1207', '1215', '1224', '1299', '1399', '1430', '1481', '76', '160', '162', '192', '199', '200', '1228', '1563', '1568', '11', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '45', '1150']"
