Task,GUI Info for Filtering,GUI Info for Boosting,GUI Info for Query Expansion,GUI Info for Query Replacement,Number of Screens,Avg Best Ranks,Number of Identified Bugs,Number of identified buggy files,Hit@1,Hit@5,Hit@10,Number of hits@10,Avg Hit@10,Hit@15,Hit@20,Avg Hit@20,MRR,MAP,HIT@10 List
Boosting,NO,GUI_State_and_All_GUI_Component_IDs,None,None,2,13.1375,80,142,0.15,0.6375,0.7,56,0.4958333333333333,0.7625,0.8,0.61,0.3436293528247916,0.30706876796867644,"['8', '18', '19', '53', '117', '128', '130', '135', '191', '209', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '158', '160', '192', '199', '200', '248', '1198', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '159', '193', '275', '1089', '1130', '71', '201', '1641', '1146', '1147', '1151', '1223', '1645', '1640', '1150']"
Boosting,NO,GUI_State_and_All_GUI_Component_IDs,None,None,3,13.3,80,142,0.15,0.6375,0.7,56,0.4958333333333333,0.7625,0.8,0.61,0.347260614640017,0.30878847215918803,"['8', '18', '19', '53', '117', '128', '130', '135', '191', '209', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '158', '160', '192', '199', '200', '248', '1198', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '159', '193', '275', '1089', '1130', '71', '201', '1641', '1146', '1147', '1151', '1223', '1645', '1640', '1150']"
Boosting,NO,GUI_State_and_All_GUI_Component_IDs,None,None,4,13.3125,80,142,0.15,0.6375,0.7,56,0.4958333333333333,0.7625,0.8,0.61,0.34725990263272605,0.30923147580177385,"['8', '18', '19', '53', '117', '128', '130', '135', '191', '209', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '158', '160', '192', '199', '200', '248', '1198', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '159', '193', '275', '1089', '1130', '71', '201', '1641', '1146', '1147', '1151', '1223', '1645', '1640', '1150']"
Boosting,NO,GUI_States,GUI_States,None,2,15.175,80,142,0.325,0.7125,0.7625,61,0.6,0.7875,0.8,0.6775,0.47726139622105207,0.4336296701906349,"['8', '18', '19', '53', '117', '128', '130', '135', '191', '206', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '158', '160', '162', '192', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Boosting,NO,GUI_States,GUI_States,None,3,15.2875,80,142,0.325,0.725,0.7625,61,0.6041666666666666,0.7875,0.8,0.68,0.4783467923876598,0.4232693739797512,"['8', '18', '19', '53', '117', '128', '130', '135', '191', '206', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '158', '160', '162', '192', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Boosting,NO,GUI_States,GUI_States,None,4,15.2125,80,142,0.325,0.7375,0.775,62,0.6124999999999999,0.7875,0.8,0.6849999999999999,0.48106459541796287,0.4289674351504257,"['8', '18', '19', '53', '117', '128', '130', '135', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '158', '160', '162', '192', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Boosting,NO,Interacted_GUI_Component_IDs,GUI_States,None,2,15.4375,80,142,0.225,0.6,0.7,56,0.5083333333333333,0.75,0.7875,0.6125,0.38224254429223586,0.3477488023448654,"['18', '19', '53', '117', '128', '130', '135', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '158', '160', '162', '199', '200', '1198', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Boosting,NO,Interacted_GUI_Component_IDs,GUI_States,None,3,14.65,80,142,0.275,0.5875,0.725,58,0.5291666666666667,0.775,0.7875,0.63,0.4241820169379201,0.39614767877105395,"['18', '19', '53', '128', '129', '130', '135', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '158', '160', '162', '192', '199', '200', '1198', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1146', '1147', '1151', '1223', '1645', '1406', '45', '1640', '1150']"
Boosting,NO,Interacted_GUI_Component_IDs,GUI_States,None,4,14.85,80,142,0.275,0.6,0.7125,57,0.5291666666666667,0.775,0.7875,0.63,0.4224733179792211,0.39001439868795695,"['18', '19', '53', '128', '129', '130', '135', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '158', '160', '162', '192', '199', '200', '1198', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Boosting,NO,GUI_State_and_Interacted_GUI_Component_IDs,GUI_States,None,2,14.65,80,142,0.3125,0.6625,0.75,60,0.5750000000000001,0.7625,0.7875,0.655,0.4533170562892127,0.41478022743198084,"['8', '18', '19', '53', '117', '128', '130', '135', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Boosting,NO,GUI_State_and_Interacted_GUI_Component_IDs,GUI_States,None,3,13.775,80,142,0.3375,0.6625,0.7625,61,0.5875,0.775,0.8,0.6675000000000001,0.4860302724907923,0.45422505621308423,"['8', '18', '19', '53', '117', '128', '129', '130', '135', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Boosting,NO,GUI_State_and_Interacted_GUI_Component_IDs,GUI_States,None,4,13.95,80,142,0.325,0.65,0.7625,61,0.5791666666666667,0.775,0.8,0.6625,0.4755469547995995,0.44278290665275366,"['8', '18', '19', '53', '117', '128', '129', '130', '135', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Boosting,NO,All_GUI_Component_IDs,GUI_States,None,2,13.1625,80,142,0.2,0.65,0.7375,59,0.5291666666666667,0.7625,0.8,0.6300000000000001,0.38540484603890907,0.3429586297775156,"['8', '18', '19', '53', '117', '128', '130', '135', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '158', '160', '192', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1146', '1147', '1151', '1223', '1645', '1640', '1150']"
Boosting,NO,All_GUI_Component_IDs,GUI_States,None,3,13.6375,80,142,0.2125,0.675,0.7375,59,0.5416666666666666,0.7625,0.7875,0.635,0.39450069071399724,0.3491880675427739,"['8', '18', '19', '53', '117', '128', '130', '135', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '158', '160', '192', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1146', '1147', '1151', '1223', '1645', '1640', '1150']"
Boosting,NO,All_GUI_Component_IDs,GUI_States,None,4,13.6625,80,142,0.225,0.675,0.725,58,0.5416666666666666,0.7625,0.7875,0.635,0.3978674755213742,0.3476769955051847,"['8', '18', '19', '53', '128', '130', '135', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '158', '160', '192', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1146', '1147', '1151', '1223', '1645', '1640', '1150']"
Boosting,NO,GUI_State_and_All_GUI_Component_IDs,GUI_States,None,2,13.1875,80,142,0.2,0.65,0.7375,59,0.5291666666666667,0.7625,0.7875,0.6275000000000001,0.38536746218292767,0.3429090705968589,"['8', '18', '19', '53', '117', '128', '130', '135', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '158', '160', '192', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1146', '1147', '1151', '1223', '1645', '1640', '1150']"
Boosting,NO,GUI_State_and_All_GUI_Component_IDs,GUI_States,None,3,13.6625,80,142,0.2125,0.675,0.7375,59,0.5416666666666666,0.7625,0.775,0.6325000000000001,0.3944633068580158,0.34913850836211713,"['8', '18', '19', '53', '117', '128', '130', '135', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '158', '160', '192', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1146', '1147', '1151', '1223', '1645', '1640', '1150']"
Boosting,NO,GUI_State_and_All_GUI_Component_IDs,GUI_States,None,4,13.6875,80,142,0.225,0.675,0.725,58,0.5416666666666666,0.7625,0.775,0.6325000000000001,0.3978300916653928,0.3485852285323202,"['8', '18', '19', '53', '128', '130', '135', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '158', '160', '192', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1146', '1147', '1151', '1223', '1645', '1640', '1150']"
Boosting,NO,GUI_States,Interacted_GUI_Component_IDs,None,2,13.975,80,142,0.3125,0.7125,0.7625,61,0.5958333333333333,0.8,0.8,0.6775,0.47582447077990275,0.42885478503371166,"['8', '18', '19', '53', '117', '128', '130', '135', '191', '206', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '158', '160', '162', '192', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Boosting,NO,GUI_States,Interacted_GUI_Component_IDs,None,3,13.625,80,142,0.3375,0.725,0.7625,61,0.6083333333333333,0.7875,0.8,0.6824999999999999,0.4928418100139448,0.43306243919359877,"['8', '18', '19', '53', '117', '128', '130', '135', '191', '206', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '158', '160', '162', '192', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Boosting,NO,GUI_States,Interacted_GUI_Component_IDs,None,4,13.3625,80,142,0.3375,0.7375,0.775,62,0.6166666666666667,0.775,0.8,0.6849999999999999,0.49555056436361733,0.4385705563877519,"['8', '18', '19', '53', '117', '128', '130', '135', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '158', '160', '162', '192', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Boosting,NO,Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,2,14.525,80,142,0.2,0.6125,0.7,56,0.5041666666666667,0.7625,0.775,0.61,0.3611937327062192,0.3293675389074351,"['18', '19', '53', '117', '128', '130', '135', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '158', '160', '162', '199', '200', '1198', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Boosting,NO,Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,3,13.35,80,142,0.2625,0.6,0.7375,59,0.5333333333333333,0.775,0.775,0.63,0.41570509134157857,0.38523440457790376,"['18', '19', '53', '117', '128', '129', '130', '135', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '158', '160', '162', '192', '199', '200', '1198', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1146', '1147', '1151', '1223', '1645', '1406', '45', '1640', '1150']"
Boosting,NO,Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,4,13.2625,80,142,0.2875,0.5875,0.7125,57,0.5291666666666667,0.775,0.7875,0.63,0.4224999668936803,0.3869387107042136,"['18', '19', '53', '128', '129', '130', '135', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '158', '160', '162', '192', '199', '200', '1198', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Boosting,NO,GUI_State_and_Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,2,13.6125,80,142,0.3,0.65,0.75,60,0.5666666666666667,0.7875,0.7875,0.655,0.4460961678164999,0.4058973644765581,"['8', '18', '19', '53', '117', '128', '130', '135', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Boosting,NO,GUI_State_and_Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,3,12.5125,80,142,0.35,0.6625,0.775,62,0.5958333333333333,0.8,0.8,0.6775,0.49303965357389445,0.4596403212338296,"['8', '18', '19', '53', '117', '128', '129', '130', '135', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '45', '1640', '1150']"
Boosting,NO,GUI_State_and_Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,4,12.475,80,142,0.325,0.6375,0.7625,61,0.575,0.7875,0.8,0.6625,0.47730656273352307,0.4446021858928635,"['8', '18', '19', '53', '117', '128', '129', '130', '135', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Boosting,NO,All_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,2,12.5125,80,142,0.1625,0.65,0.725,58,0.5125000000000001,0.7625,0.8,0.6199999999999999,0.35742096347925995,0.31438558169510733,"['8', '18', '19', '53', '117', '128', '130', '135', '191', '209', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '158', '160', '192', '199', '200', '248', '1198', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1146', '1147', '1151', '1223', '1645', '1640', '1150']"
Boosting,NO,All_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,3,12.55,80,142,0.1875,0.675,0.725,58,0.5291666666666667,0.7375,0.7875,0.6225,0.38560518900388924,0.3397727174020485,"['8', '18', '19', '53', '117', '128', '130', '135', '191', '209', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '158', '160', '192', '199', '200', '248', '1198', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1146', '1147', '1151', '1223', '1645', '1640', '1150']"
Boosting,NO,All_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,4,12.5,80,142,0.225,0.6625,0.725,58,0.5375,0.7375,0.7875,0.6275,0.3990799930807259,0.3446176203102704,"['8', '18', '19', '53', '117', '128', '130', '135', '191', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '158', '160', '192', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1146', '1147', '1151', '1223', '1645', '1640', '1150']"
